dcr_regiao,id_projeto,nom_projeto,cd_talhao,data_cto,dcr_operacao,flag_cto_executado,data_inicio_operacao,dcr_municipio,dcr_estado,vlr_area
BRACELL SP,0443,SANTA EMÍLIA II - GLEBA A,009-01,2025-03-08,BALDEIO FORWARDER,S,2025-03-04,Marília,SÃO PAULO,37.49
BRACELL SP,0667,SÃO MATIAS E SÃO JOÃO,001-01,,BALDEIO FORWARDER,N,,Mombuca,SÃO PAULO,13.82
BRACELL SP,2005,LAGEADINHO II - BOREBI,001-01,,BALDEIO FORWARDER,N,,Borebi,SÃO PAULO,2.99
BRACELL SP,2005,LAGEADINHO II - BOREBI,005-01,,BALDEIO FORWARDER,N,,Borebi,SÃO PAULO,2.99
BRACELL SP,2005,LAGEADINHO II - BOREBI,004-01,,BALDEIO FORWARDER,N,,Borebi,SÃO PAULO,2.99
BRACELL SP,0597,NOVA IRAJÁ,001-01,,BALDEIO FORWARDER,N,,Garça,SÃO PAULO,1.04
BRACELL SP,0678,BOM JESUS III - AVAÍ,004-01,,BALDEIO FORWARDER,N,,Avaí,SÃO PAULO,17.63
BRACELL SP,0678,BOM JESUS III - AVAÍ,005-01,,BALDEIO FORWARDER,N,,Avaí,SÃO PAULO,17.63
BRACELL SP,2005,LAGEADINHO II - BOREBI,002-01,,BALDEIO FORWARDER,N,,Borebi,SÃO PAULO,2.99
BRACELL SP,0678,BOM JESUS III - AVAÍ,003-01,,BALDEIO FORWARDER,N,,Avaí,SÃO PAULO,17.63
BRACELL SP,0678,BOM JESUS III - AVAÍ,002-01,,BALDEIO FORWARDER,N,,Avaí,SÃO PAULO,17.63
BRACELL SP,0597,NOVA IRAJÁ,002-01,,BALDEIO FORWARDER,N,,Garça,SÃO PAULO,1.04
BRACELL SP,0597,NOVA IRAJÁ,303-01,,BALDEIO FORWARDER,N,,Garça,SÃO PAULO,1.04
BRACELL SP,0678,BOM JESUS III - AVAÍ,006-01,,BALDEIO FORWARDER,N,,Avaí,SÃO PAULO,17.63
BRACELL SP,2005,LAGEADINHO II - BOREBI,008-01,,BALDEIO FORWARDER,N,,Borebi,SÃO PAULO,2.99
BRACELL SP,0597,NOVA IRAJÁ,012-01,,BALDEIO FORWARDER,N,,Garça,SÃO PAULO,1.04
BRACELL SP,1124,CARIDADE,004-01,2025-05-17,BALDEIO FORWARDER,S,2025-04-13,Capão Bonito,SÃO PAULO,5.06
BRACELL SP,0537,TANGARÁ,018-01,2025-02-28,BALDEIO FORWARDER,S,2025-02-27,Agudos,SÃO PAULO,43.28
BRACELL SP,0516,SANTA FELICIDADE,007-01,2025-02-08,BALDEIO FORWARDER,S,2025-02-04,Getulina,SÃO PAULO,34.87
BRACELL SP,0597,NOVA IRAJÁ,009-01,,BALDEIO FORWARDER,N,,Garça,SÃO PAULO,1.04
BRACELL SP,0469,2T,001-01,2025-02-16,BALDEIO FORWARDER,S,2025-02-09,Avaré,SÃO PAULO,29.47
BRACELL SP,0469,2T,004-01,2025-03-14,BALDEIO FORWARDER,S,2025-03-13,Avaré,SÃO PAULO,29.47
BRACELL SP,0537,TANGARÁ,019-01,2025-03-08,BALDEIO FORWARDER,S,2025-01-14,Agudos,SÃO PAULO,43.28
BRACELL SP,0597,NOVA IRAJÁ,311-01,,BALDEIO FORWARDER,N,,Garça,SÃO PAULO,1.04
BRACELL SP,0597,NOVA IRAJÁ,008-01,,BALDEIO FORWARDER,N,,Garça,SÃO PAULO,1.04
BRACELL SP,1125,GUMERCINDO,005-01,2025-04-22,BALDEIO FORWARDER,S,2025-04-02,Ribeirão Grande,SÃO PAULO,8.61
BRACELL SP,1124,CARIDADE,005-01,2025-05-16,BALDEIO FORWARDER,S,2025-04-13,Capão Bonito,SÃO PAULO,5.06
BRACELL BA OESTE,8011,ARATICUM,033-01,,BALDEIO FORWARDER,N,,Alagoinhas,BAHIA,55.43
BRACELL BA OESTE,8246,BACALHAU,025-01,,BALDEIO FORWARDER,N,,Alagoinhas,BAHIA,10.12
BRACELL BA OESTE,8038,CONCEIÇÃO,007-01,2025-06-02,BALDEIO FORWARDER,S,2025-05-30,Alagoinhas,BAHIA,10.0
BRACELL BA OESTE,8027,CAJU,001-01,,BALDEIO FORWARDER,N,,Inhambupe,BAHIA,44.5
BRACELL SP,0597,NOVA IRAJÁ,307-01,,BALDEIO FORWARDER,N,,Garça,SÃO PAULO,1.04
BRACELL BA OESTE,8011,ARATICUM,031-01,,BALDEIO FORWARDER,N,,Alagoinhas,BAHIA,55.43
BRACELL MG,5019,SAN NELO,010-01,,BALDEIO FORWARDER,N,,Sacramento,MINAS GERAIS,18.76
BRACELL SP,0597,NOVA IRAJÁ,309-01,,BALDEIO FORWARDER,N,,Garça,SÃO PAULO,1.04
BRACELL SP,0597,NOVA IRAJÁ,302-01,,BALDEIO FORWARDER,N,,Garça,SÃO PAULO,1.04
BRACELL MG,5010,NOVAES,017-01,,BALDEIO FORWARDER,N,,Uberlândia,MINAS GERAIS,13.29
BRACELL SP,0378,USINA PAREDÃO,613-01,,BALDEIO FORWARDER,N,,Oriente,SÃO PAULO,1.35
BRACELL PR,1130,MASCHIETTO,014-01,,BALDEIO FORWARDER,N,,Sengés,PARANÁ,0.46
BRACELL SP,0290,ALAMBARI II,028-01,,BALDEIO FORWARDER,N,,Anhembi,SÃO PAULO,11.93
BRACELL SP,0597,NOVA IRAJÁ,305-01,,BALDEIO FORWARDER,N,,Garça,SÃO PAULO,1.04
BRACELL SP,0597,NOVA IRAJÁ,310-01,,BALDEIO FORWARDER,N,,Garça,SÃO PAULO,1.04
BRACELL SP,0593,SANTA MARIA X,003-01,,BALDEIO FORWARDER,N,,Oriente,SÃO PAULO,0.02
BRACELL SP,0593,SANTA MARIA X,001-01,,BALDEIO FORWARDER,N,,Oriente,SÃO PAULO,0.02
BRACELL SP,0597,NOVA IRAJÁ,011-01,,BALDEIO FORWARDER,N,,Garça,SÃO PAULO,1.04
BRACELL SP,0378,USINA PAREDÃO,121-01,,BALDEIO FORWARDER,N,,Oriente,SÃO PAULO,1.35
BRACELL SP,0597,NOVA IRAJÁ,004-01,,BALDEIO FORWARDER,N,,Garça,SÃO PAULO,1.04
BRACELL SP,0378,USINA PAREDÃO,008-01,,BALDEIO FORWARDER,N,,Oriente,SÃO PAULO,1.35
BRACELL SP,0597,NOVA IRAJÁ,005-01,,BALDEIO FORWARDER,N,,Garça,SÃO PAULO,1.04
BRACELL SP,0378,USINA PAREDÃO,055-01,,BALDEIO FORWARDER,N,,Oriente,SÃO PAULO,1.35
BRACELL SP,0378,USINA PAREDÃO,100-01,,BALDEIO FORWARDER,N,,Oriente,SÃO PAULO,1.35
BRACELL SP,0378,USINA PAREDÃO,098-01,,BALDEIO FORWARDER,N,,Oriente,SÃO PAULO,1.35
BRACELL SP,0378,USINA PAREDÃO,064-01,,BALDEIO FORWARDER,N,,Oriente,SÃO PAULO,1.35
BRACELL SP,0593,SANTA MARIA X,005-01,,BALDEIO FORWARDER,N,,Oriente,SÃO PAULO,0.02
BRACELL SP,0378,USINA PAREDÃO,012-01,,BALDEIO FORWARDER,N,2025-06-11,Oriente,SÃO PAULO,1.35
BRACELL SP,0657,SANTO ANTÔNIO DOS PALMARES,023-01,2025-04-24,BALDEIO FORWARDER,S,2025-04-22,Botucatu,SÃO PAULO,2.62
BRACELL BA OESTE,8115,PATIOBA,048-01,2025-06-02,BALDEIO FORWARDER,S,2025-05-28,Alagoinhas,BAHIA,24.07
BRACELL SP,0593,SANTA MARIA X,002-01,,BALDEIO FORWARDER,N,,Oriente,SÃO PAULO,0.02
BRACELL SP,0475,IPÊ III - ITATINGA,006-01,2025-03-24,BALDEIO FORWARDER,S,2025-02-08,Itatinga,SÃO PAULO,2.79
BRACELL SP,0475,IPÊ III - ITATINGA,004-01,2025-03-18,BALDEIO FORWARDER,S,2025-03-14,Itatinga,SÃO PAULO,2.79
BRACELL SP,0333,SÃO PEDRO II,013-01,,BALDEIO FORWARDER,N,2025-06-11,Agudos,SÃO PAULO,2.51
BRACELL SP,0593,SANTA MARIA X,004-01,,BALDEIO FORWARDER,N,,Oriente,SÃO PAULO,0.02
BRACELL SP,0530,FORQUILHA III - PIRATININGA,003-01,2025-04-24,BALDEIO FORWARDER,S,2025-04-06,Piratininga,SÃO PAULO,9.55
BRACELL SP,0601,SÃO PEDRO III,002-01,,BALDEIO FORWARDER,N,,Avaí,SÃO PAULO,0.25
BRACELL SP,0378,USINA PAREDÃO,099-01,,BALDEIO FORWARDER,N,,Oriente,SÃO PAULO,1.35
BRACELL SP,0378,USINA PAREDÃO,101-01,,BALDEIO FORWARDER,N,,Oriente,SÃO PAULO,1.35
BRACELL SP,0378,USINA PAREDÃO,063-01,,BALDEIO FORWARDER,N,,Oriente,SÃO PAULO,1.35
BRACELL SP,0378,USINA PAREDÃO,054-01,,BALDEIO FORWARDER,N,2025-06-14,Oriente,SÃO PAULO,1.35
BRACELL SP,0265,ITAMARATI,048-01,2024-10-20,BALDEIO FORWARDER,S,2024-10-17,Paulistânia,SÃO PAULO,33.04
BRACELL SP,0597,NOVA IRAJÁ,003-01,,BALDEIO FORWARDER,N,,Garça,SÃO PAULO,1.04
BRACELL SP,0378,USINA PAREDÃO,053-01,,BALDEIO FORWARDER,N,,Oriente,SÃO PAULO,1.35
BRACELL SP,0475,IPÊ III - ITATINGA,013-01,2025-02-09,BALDEIO FORWARDER,S,2025-02-08,Itatinga,SÃO PAULO,2.79
BRACELL SP,0597,NOVA IRAJÁ,010-01,,BALDEIO FORWARDER,N,,Garça,SÃO PAULO,1.04
BRACELL SP,0370,ÁGUA FRIA,900-01,2025-05-22,BALDEIO FORWARDER,S,2025-05-21,Água Fria,BAHIA,85.33
BRACELL SP,0378,USINA PAREDÃO,051-01,,BALDEIO FORWARDER,N,,Oriente,SÃO PAULO,1.35
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,321-02,,BALDEIO FORWARDER,N,,Pirajuí,SÃO PAULO,0.1
BRACELL SP,0434,SÃO FRANCISCO V - MARÍLIA,006-01,2025-04-19,BALDEIO FORWARDER,S,2025-04-16,Marília,SÃO PAULO,17.32
BRACELL SP,0378,USINA PAREDÃO,015-01,,BALDEIO FORWARDER,N,,Oriente,SÃO PAULO,1.35
BRACELL SP,0434,SÃO FRANCISCO V - MARÍLIA,006-01,2025-04-19,BALDEIO FORWARDER,S,2025-04-16,Marília,SÃO PAULO,17.32
BRACELL SP,2042,ILHA II - JULIO MESQUITA,001-01,,BALDEIO FORWARDER,N,,Júlio Mesquita,SÃO PAULO,0.25
BRACELL SP,0290,ALAMBARI II,001-01,,BALDEIO FORWARDER,N,,Anhembi,SÃO PAULO,11.93
BRACELL SP,2042,ILHA II - JULIO MESQUITA,002-01,,BALDEIO FORWARDER,N,,Júlio Mesquita,SÃO PAULO,0.25
BRACELL SP,0597,NOVA IRAJÁ,006-01,,BALDEIO FORWARDER,N,,Garça,SÃO PAULO,1.04
BRACELL SP,0597,NOVA IRAJÁ,007-01,,BALDEIO FORWARDER,N,,Garça,SÃO PAULO,1.04
BRACELL SP,0667,SÃO MATIAS E SÃO JOÃO,317-01,,BALDEIO FORWARDER,N,,Mombuca,SÃO PAULO,13.82
BRACELL SP,0667,SÃO MATIAS E SÃO JOÃO,020-01,,BALDEIO FORWARDER,N,,Mombuca,SÃO PAULO,13.82
BRACELL SP,0301,VAL DE PALMAS III,002-01,,BALDEIO FORWARDER,N,,Avaí,SÃO PAULO,13.62
BRACELL SP,0601,SÃO PEDRO III,007-01,,BALDEIO FORWARDER,N,,Avaí,SÃO PAULO,0.25
BRACELL SP,0469,2T,003-01,2025-02-18,BALDEIO FORWARDER,S,2025-02-09,Avaré,SÃO PAULO,29.47
BRACELL SP,0456,VENEZA,003-02,,BALDEIO FORWARDER,N,,Pompéia,SÃO PAULO,5.33
BRACELL SP,0301,VAL DE PALMAS III,003-01,,BALDEIO FORWARDER,N,,Avaí,SÃO PAULO,13.62
BRACELL SP,0456,VENEZA,003-02,,BALDEIO FORWARDER,N,,Pompéia,SÃO PAULO,5.33
BRACELL SP,0602,ALTO DA FIGUEIRA,001-01,,BALDEIO FORWARDER,N,,Anhembi,SÃO PAULO,1.53
BRACELL SP,0602,ALTO DA FIGUEIRA,003-01,,BALDEIO FORWARDER,N,,Anhembi,SÃO PAULO,1.53
BRACELL SP,0676,ÁGUA DA BICA,006-01,,BALDEIO FORWARDER,N,,Anhembi,SÃO PAULO,25.55
BRACELL SP,0676,ÁGUA DA BICA,010-01,,BALDEIO FORWARDER,N,,Anhembi,SÃO PAULO,25.55
BRACELL SP,0676,ÁGUA DA BICA,008-01,,BALDEIO FORWARDER,N,,Anhembi,SÃO PAULO,25.55
BRACELL SP,0676,ÁGUA DA BICA,004-01,,BALDEIO FORWARDER,N,,Anhembi,SÃO PAULO,25.55
BRACELL SP,0676,ÁGUA DA BICA,308-01,,BALDEIO FORWARDER,N,,Anhembi,SÃO PAULO,25.55
BRACELL SP,0676,ÁGUA DA BICA,007-01,,BALDEIO FORWARDER,N,,Anhembi,SÃO PAULO,25.55
BRACELL SP,0676,ÁGUA DA BICA,009-01,,BALDEIO FORWARDER,N,,Anhembi,SÃO PAULO,25.55
BRACELL SP,0676,ÁGUA DA BICA,001-01,,BALDEIO FORWARDER,N,,Anhembi,SÃO PAULO,25.55
BRACELL SP,0676,ÁGUA DA BICA,305-01,,BALDEIO FORWARDER,N,,Anhembi,SÃO PAULO,25.55
BRACELL SP,0667,SÃO MATIAS E SÃO JOÃO,018-01,,BALDEIO FORWARDER,N,,Mombuca,SÃO PAULO,13.82
BRACELL SP,0667,SÃO MATIAS E SÃO JOÃO,006-01,,BALDEIO FORWARDER,N,,Mombuca,SÃO PAULO,13.82
BRACELL SP,0667,SÃO MATIAS E SÃO JOÃO,019-01,,BALDEIO FORWARDER,N,,Mombuca,SÃO PAULO,13.82
BRACELL SP,0667,SÃO MATIAS E SÃO JOÃO,003-01,,BALDEIO FORWARDER,N,,Mombuca,SÃO PAULO,13.82
BRACELL SP,0667,SÃO MATIAS E SÃO JOÃO,013-01,,BALDEIO FORWARDER,N,,Mombuca,SÃO PAULO,13.82
BRACELL SP,0667,SÃO MATIAS E SÃO JOÃO,316-01,,BALDEIO FORWARDER,N,,Mombuca,SÃO PAULO,13.82
BRACELL SP,0667,SÃO MATIAS E SÃO JOÃO,015-01,,BALDEIO FORWARDER,N,,Mombuca,SÃO PAULO,13.82
BRACELL SP,0667,SÃO MATIAS E SÃO JOÃO,010-01,,BALDEIO FORWARDER,N,,Mombuca,SÃO PAULO,13.82
BRACELL SP,0667,SÃO MATIAS E SÃO JOÃO,016-01,,BALDEIO FORWARDER,N,,Mombuca,SÃO PAULO,13.82
BRACELL SP,0667,SÃO MATIAS E SÃO JOÃO,014-01,,BALDEIO FORWARDER,N,,Mombuca,SÃO PAULO,13.82
BRACELL SP,0667,SÃO MATIAS E SÃO JOÃO,005-01,,BALDEIO FORWARDER,N,,Mombuca,SÃO PAULO,13.82
BRACELL SP,0667,SÃO MATIAS E SÃO JOÃO,022-01,,BALDEIO FORWARDER,N,,Mombuca,SÃO PAULO,13.82
BRACELL SP,0667,SÃO MATIAS E SÃO JOÃO,017-01,,BALDEIO FORWARDER,N,,Mombuca,SÃO PAULO,13.82
BRACELL SP,0667,SÃO MATIAS E SÃO JOÃO,007-01,,BALDEIO FORWARDER,N,,Mombuca,SÃO PAULO,13.82
BRACELL SP,0602,ALTO DA FIGUEIRA,002-01,,BALDEIO FORWARDER,N,,Anhembi,SÃO PAULO,1.53
BRACELL SP,0667,SÃO MATIAS E SÃO JOÃO,009-01,,BALDEIO FORWARDER,N,,Mombuca,SÃO PAULO,13.82
BRACELL SP,0667,SÃO MATIAS E SÃO JOÃO,011-01,,BALDEIO FORWARDER,N,,Mombuca,SÃO PAULO,13.82
BRACELL SP,0667,SÃO MATIAS E SÃO JOÃO,012-01,,BALDEIO FORWARDER,N,,Mombuca,SÃO PAULO,13.82
BRACELL SP,0667,SÃO MATIAS E SÃO JOÃO,008-01,,BALDEIO FORWARDER,N,,Mombuca,SÃO PAULO,13.82
BRACELL SP,0425,PLANALTO,043-01,,BALDEIO FORWARDER,N,,Reginópolis,SÃO PAULO,28.63
BRACELL SP,0425,PLANALTO,019-01,,BALDEIO FORWARDER,N,,Reginópolis,SÃO PAULO,28.63
BRACELL SP,0425,PLANALTO,028-01,,BALDEIO FORWARDER,N,,Reginópolis,SÃO PAULO,28.63
BRACELL SP,0425,PLANALTO,030-01,,BALDEIO FORWARDER,N,,Reginópolis,SÃO PAULO,28.63
BRACELL SP,0425,PLANALTO,042-01,,BALDEIO FORWARDER,N,,Reginópolis,SÃO PAULO,28.63
BRACELL SP,0425,PLANALTO,036-01,,BALDEIO FORWARDER,N,,Reginópolis,SÃO PAULO,28.63
BRACELL SP,0425,PLANALTO,020-01,,BALDEIO FORWARDER,N,,Reginópolis,SÃO PAULO,28.63
BRACELL SP,0425,PLANALTO,033-01,,BALDEIO FORWARDER,N,,Reginópolis,SÃO PAULO,28.63
BRACELL SP,0425,PLANALTO,023-01,,BALDEIO FORWARDER,N,,Reginópolis,SÃO PAULO,28.63
BRACELL SP,0425,PLANALTO,010-01,,BALDEIO FORWARDER,N,,Reginópolis,SÃO PAULO,28.63
BRACELL SP,0425,PLANALTO,044-01,,BALDEIO FORWARDER,N,,Reginópolis,SÃO PAULO,28.63
BRACELL SP,0425,PLANALTO,035-01,,BALDEIO FORWARDER,N,,Reginópolis,SÃO PAULO,28.63
BRACELL SP,0425,PLANALTO,053-01,,BALDEIO FORWARDER,N,,Reginópolis,SÃO PAULO,28.63
BRACELL SP,0425,PLANALTO,029-01,,BALDEIO FORWARDER,N,,Reginópolis,SÃO PAULO,28.63
BRACELL SP,0425,PLANALTO,013-01,,BALDEIO FORWARDER,N,,Reginópolis,SÃO PAULO,28.63
BRACELL SP,0425,PLANALTO,031-01,,BALDEIO FORWARDER,N,,Reginópolis,SÃO PAULO,28.63
BRACELL SP,0676,ÁGUA DA BICA,009-02,,BALDEIO FORWARDER,N,,Anhembi,SÃO PAULO,25.55
BRACELL BA OESTE,8110,ORION,017-01,2025-04-13,BALDEIO FORWARDER,S,2025-04-12,Araças,BAHIA,37.66
BRACELL BA LESTE,8143,TAIMBÉ,005-01,2024-12-17,BALDEIO FORWARDER,S,2024-12-12,Itanagra,BAHIA,0.09
BRACELL BA LESTE,8143,TAIMBÉ,006-01,2024-12-17,BALDEIO FORWARDER,S,2024-12-12,Itanagra,BAHIA,0.09
BRACELL BA LESTE,8143,TAIMBÉ,002-01,2024-12-17,BALDEIO FORWARDER,S,2024-12-10,Itanagra,BAHIA,0.09
BRACELL BA LESTE,8143,TAIMBÉ,004-01,2024-12-17,BALDEIO FORWARDER,S,2024-12-11,Itanagra,BAHIA,0.09
BRACELL BA LESTE,8143,TAIMBÉ,003-01,2024-12-17,BALDEIO FORWARDER,S,2024-12-10,Itanagra,BAHIA,0.09
BRACELL BA LESTE,8021,BREJADA,014-01,2025-03-12,BALDEIO FORWARDER,S,2025-02-25,Entre Rios,BAHIA,0.01
BRACELL BA LESTE,8021,BREJADA,028-01,2025-02-26,BALDEIO FORWARDER,S,2025-02-21,Entre Rios,BAHIA,0.01
BRACELL BA LESTE,8205,JULIETA,003-01,2025-01-23,BALDEIO FORWARDER,S,2025-01-19,Araças,BAHIA,0.71
BRACELL BA LESTE,8205,JULIETA,001-01,2025-01-23,BALDEIO FORWARDER,S,2025-01-19,Araças,BAHIA,0.71
BRACELL BA LESTE,8143,TAIMBÉ,001-01,2024-12-17,BALDEIO FORWARDER,S,2024-12-11,Itanagra,BAHIA,0.09
BRACELL BA LESTE,8345,RANCHO ALEGRE,008-01,2024-12-12,BALDEIO FORWARDER,S,2024-12-10,Itanagra,BAHIA,0.55
BRACELL BA LESTE,8345,RANCHO ALEGRE,003-01,2024-12-12,BALDEIO FORWARDER,S,2024-12-07,Itanagra,BAHIA,0.55
BRACELL BA LESTE,8345,RANCHO ALEGRE,005-02,2024-12-18,BALDEIO FORWARDER,S,2024-12-09,Itanagra,BAHIA,0.55
BRACELL BA LESTE,8345,RANCHO ALEGRE,006-01,2024-12-12,BALDEIO FORWARDER,S,2024-12-07,Itanagra,BAHIA,0.55
BRACELL BA LESTE,8345,RANCHO ALEGRE,005-01,2024-12-12,BALDEIO FORWARDER,S,2024-12-09,Itanagra,BAHIA,0.55
BRACELL BA LESTE,8345,RANCHO ALEGRE,004-01,2024-12-12,BALDEIO FORWARDER,S,2024-12-09,Itanagra,BAHIA,0.55
BRACELL BA LESTE,8345,RANCHO ALEGRE,009-01,2024-12-12,BALDEIO FORWARDER,S,2024-12-09,Itanagra,BAHIA,0.55
BRACELL BA LESTE,8021,BREJADA,011-01,2025-03-12,BALDEIO FORWARDER,S,2025-02-26,Entre Rios,BAHIA,0.01
BRACELL BA LESTE,8021,BREJADA,027-01,2025-02-26,BALDEIO FORWARDER,S,2025-02-22,Entre Rios,BAHIA,0.01
BRACELL BA LESTE,8208,MANGANGÁ,001-01,2025-01-29,BALDEIO FORWARDER,S,2025-01-20,,,
BRACELL BA LESTE,8211,PAZ E BEM,006-01,2025-01-17,BALDEIO FORWARDER,S,2025-01-15,Araças,BAHIA,7.36
BRACELL BA LESTE,8211,PAZ E BEM,007-01,2025-01-20,BALDEIO FORWARDER,S,2025-01-14,Araças,BAHIA,7.36
BRACELL BA LESTE,8211,PAZ E BEM,003-01,2025-01-17,BALDEIO FORWARDER,S,2025-01-14,Araças,BAHIA,7.36
BRACELL BA LESTE,8211,PAZ E BEM,020-01,2025-01-20,BALDEIO FORWARDER,S,2025-01-20,Araças,BAHIA,7.36
BRACELL BA LESTE,8205,JULIETA,004-01,2025-01-23,BALDEIO FORWARDER,S,2025-01-19,Araças,BAHIA,0.71
BRACELL BA LESTE,8211,PAZ E BEM,011-01,2025-01-17,BALDEIO FORWARDER,S,2025-01-14,Araças,BAHIA,7.36
BRACELL BA LESTE,8371,SÃO JORGE,015-01,2025-02-21,BALDEIO FORWARDER,S,2025-02-18,Paulistânia,SÃO PAULO,2.21
BRACELL BA LESTE,8371,SÃO JORGE,019-02,2025-02-21,BALDEIO FORWARDER,S,2025-02-20,Paulistânia,SÃO PAULO,2.21
BRACELL BA LESTE,8211,PAZ E BEM,010-01,2025-01-17,BALDEIO FORWARDER,S,2025-01-15,Araças,BAHIA,7.36
BRACELL BA LESTE,8371,SÃO JORGE,014-01,2025-02-21,BALDEIO FORWARDER,S,2025-02-18,Paulistânia,SÃO PAULO,2.21
BRACELL BA LESTE,8371,SÃO JORGE,012-01,2025-02-21,BALDEIO FORWARDER,S,2025-02-18,Paulistânia,SÃO PAULO,2.21
BRACELL BA LESTE,8371,SÃO JORGE,015-02,2025-02-21,BALDEIO FORWARDER,S,2025-02-19,Paulistânia,SÃO PAULO,2.21
BRACELL BA LESTE,8371,SÃO JORGE,011-01,2025-03-20,BALDEIO FORWARDER,S,2025-02-18,Paulistânia,SÃO PAULO,2.21
BRACELL BA LESTE,8371,SÃO JORGE,021-01,2025-02-19,BALDEIO FORWARDER,S,2025-02-15,Paulistânia,SÃO PAULO,2.21
BRACELL BA LESTE,8371,SÃO JORGE,013-01,2025-02-19,BALDEIO FORWARDER,S,2025-02-18,Paulistânia,SÃO PAULO,2.21
BRACELL BA LESTE,8371,SÃO JORGE,010-01,2025-02-21,BALDEIO FORWARDER,S,2025-02-17,Paulistânia,SÃO PAULO,2.21
BRACELL BA LESTE,8371,SÃO JORGE,020-02,2025-02-21,BALDEIO FORWARDER,S,2025-02-19,Paulistânia,SÃO PAULO,2.21
BRACELL BA LESTE,8252,BICA,006-01,2025-01-30,BALDEIO FORWARDER,S,2025-01-26,Entre Rios,BAHIA,9.26
BRACELL BA LESTE,8252,BICA,002-01,2025-01-30,BALDEIO FORWARDER,S,2025-01-25,Entre Rios,BAHIA,9.26
BRACELL BA LESTE,8252,BICA,009-01,2025-01-30,BALDEIO FORWARDER,S,2025-01-26,Entre Rios,BAHIA,9.26
BRACELL BA LESTE,8176,PEDRA FURADA,009-01,2025-01-20,BALDEIO FORWARDER,S,2025-01-18,Araças,BAHIA,5.84
BRACELL BA LESTE,8355,RIBON,001-01,2025-02-18,BALDEIO FORWARDER,S,2025-02-11,Araças,BAHIA,1.32
BRACELL BA LESTE,8355,RIBON,004-01,2025-02-19,BALDEIO FORWARDER,S,2025-02-12,Araças,BAHIA,1.32
BRACELL BA LESTE,8355,RIBON,002-02,2025-02-18,BALDEIO FORWARDER,S,2025-02-10,Araças,BAHIA,1.32
BRACELL BA LESTE,8355,RIBON,009-01,2025-02-18,BALDEIO FORWARDER,S,2025-02-14,Araças,BAHIA,1.32
BRACELL BA LESTE,8032,CARDOSO,018-01,2024-12-11,BALDEIO FORWARDER,S,2024-12-02,Esplanada,BAHIA,3.17
BRACELL BA LESTE,8184,VALE DO IMBÉ,012-01,2025-02-06,BALDEIO FORWARDER,S,2025-02-03,Cardeal da Silva,BAHIA,12.07
BRACELL BA LESTE,8184,VALE DO IMBÉ,014-02,2025-02-19,BALDEIO FORWARDER,S,2025-02-19,Cardeal da Silva,BAHIA,12.07
BRACELL BA LESTE,8219,RIACHINHO,001-01,2025-02-19,BALDEIO FORWARDER,S,2025-02-09,Cardeal da Silva,BAHIA,3.54
BRACELL BA LESTE,8184,VALE DO IMBÉ,013-01,2025-02-06,BALDEIO FORWARDER,S,2025-02-04,Cardeal da Silva,BAHIA,12.07
BRACELL BA LESTE,8032,CARDOSO,017-01,2024-12-05,BALDEIO FORWARDER,S,2024-12-01,Esplanada,BAHIA,3.17
BRACELL BA LESTE,8184,VALE DO IMBÉ,011-01,2025-02-06,BALDEIO FORWARDER,S,2025-02-03,Cardeal da Silva,BAHIA,12.07
BRACELL BA LESTE,8184,VALE DO IMBÉ,006-01,2025-02-06,BALDEIO FORWARDER,S,2025-02-02,Cardeal da Silva,BAHIA,12.07
BRACELL BA LESTE,8167,TIMBOZINHO,022-01,2024-12-17,BALDEIO FORWARDER,S,2024-12-06,Esplanada,BAHIA,37.47
BRACELL BA LESTE,8219,RIACHINHO,002-01,2025-02-12,BALDEIO FORWARDER,S,2025-02-09,Cardeal da Silva,BAHIA,3.54
BRACELL BA LESTE,8167,TIMBOZINHO,040-01,2024-12-12,BALDEIO FORWARDER,S,2024-12-06,Esplanada,BAHIA,37.47
BRACELL BA LESTE,8167,TIMBOZINHO,012-01,2024-12-11,BALDEIO FORWARDER,S,2024-12-07,Esplanada,BAHIA,37.47
BRACELL BA LESTE,8167,TIMBOZINHO,023-01,2024-12-11,BALDEIO FORWARDER,S,2024-12-06,Esplanada,BAHIA,37.47
BRACELL BA LESTE,8167,TIMBOZINHO,024-01,2024-12-11,BALDEIO FORWARDER,S,2024-12-06,Esplanada,BAHIA,37.47
BRACELL BA LESTE,8167,TIMBOZINHO,022-02,2025-01-20,BALDEIO FORWARDER,S,2025-01-20,Esplanada,BAHIA,37.47
BRACELL BA LESTE,8167,TIMBOZINHO,026-01,2024-12-11,BALDEIO FORWARDER,S,2024-12-06,Esplanada,BAHIA,37.47
BRACELL BA LESTE,8172,CAMPO GRANDE,014-01,2025-02-06,BALDEIO FORWARDER,S,2025-01-12,Cardeal da Silva,BAHIA,9.55
BRACELL BA LESTE,8184,VALE DO IMBÉ,003-01,2025-02-07,BALDEIO FORWARDER,S,2025-02-05,Cardeal da Silva,BAHIA,12.07
BRACELL BA LESTE,8142,SUBAUMIRIM,008-01,2025-01-17,BALDEIO FORWARDER,S,2025-01-09,Esplanada,BAHIA,3.14
BRACELL BA LESTE,8142,SUBAUMIRIM,009-01,2025-01-17,BALDEIO FORWARDER,S,2025-01-09,Esplanada,BAHIA,3.14
